programme_id,programme_entry_date,programme_rss_link,podcast_title,podcast_date,podcast_duration,audio_podcast_link,transcript
rfm-1_heure_avec,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/1%20heure%20avec...?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,1 heure avec... Michel Denisot,"Mon, 03 Apr 2023 10:25:52 GMT",19:43,https://audio.audiomeans.fr/file/VBQyAWMUlo/7f097253-c69f-489a-b680-b3137ed2cecf.mp3?_=1688069992,
rfm-1_heure_avec,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/1%20heure%20avec...?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,1 heure avec... David Hallyday,"Mon, 03 Apr 2023 10:25:02 GMT",19:53,https://audio.audiomeans.fr/file/VBQyAWMUlo/506dc5a0-6f2d-48ff-85e5-6806f4bfa804.mp3?_=1688069992,
rfm-1_heure_avec,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/1%20heure%20avec...?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,1 heure avec... Daniel Auteuil,"Mon, 27 Mar 2023 10:49:11 GMT",20:11,https://audio.audiomeans.fr/file/VBQyAWMUlo/784e8b06-1eb2-4efc-aef7-bb615b4c7aa6.mp3?_=1688069992,
rfm-1_heure_avec,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/1%20heure%20avec...?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,1 heure avec... Christophe Maé,"Mon, 27 Mar 2023 10:48:21 GMT",20:11,https://audio.audiomeans.fr/file/VBQyAWMUlo/e502ef6d-d889-4739-a29a-26c280f3ed18.mp3?_=1688069992,
rfm-1_heure_avec,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/1%20heure%20avec...?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,1 heure avec... Thierry Lhermitte,"Tue, 21 Mar 2023 10:24:01 GMT",17:53,https://audio.audiomeans.fr/file/VBQyAWMUlo/125ffd96-2252-4598-a8dd-d554cbd73f21.mp3?_=1688069992,
rfm-1_heure_avec,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/1%20heure%20avec...?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,1 heure avec... Roberto Alagna,"Tue, 14 Mar 2023 12:15:17 GMT",20:14,https://audio.audiomeans.fr/file/VBQyAWMUlo/ee2efd77-2673-4ee1-b436-574f9ebc2bbc.mp3?_=1688069992,
rfm-1_heure_avec,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/1%20heure%20avec...?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,1 heure avec... Charles Berling,"Tue, 14 Mar 2023 12:14:12 GMT",19:38,https://audio.audiomeans.fr/file/VBQyAWMUlo/2a1a0de1-769f-4db7-9a6f-728b58dd04cd.mp3?_=1688069992,
rfm-1_heure_avec,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/1%20heure%20avec...?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,1 heure avec... Julie de Bona & Elie Semoun,"Mon, 06 Mar 2023 11:45:22 GMT",21:30,https://audio.audiomeans.fr/file/VBQyAWMUlo/4325dee1-fbab-4358-8296-a11b91c065ad.mp3?_=1688069992,
rfm-1_heure_avec,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/1%20heure%20avec...?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,1 heure avec... Christophe Willem & Anne Marcassus,"Mon, 06 Mar 2023 11:44:13 GMT",21:33,https://audio.audiomeans.fr/file/VBQyAWMUlo/d2a6bc62-afe3-4d45-8e1a-31206b954ec4.mp3?_=1688069992,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Michel Boujenah,"Tue, 07 Jun 2022 13:15:45 GMT",15:28,https://audio.audiomeans.fr/file/VBQyAWMUlo/dbfa697e-ab8a-449a-adb2-5cb2bcfafa03.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Michel Hazanavicius,"Mon, 16 May 2022 14:12:34 GMT",18:21,https://audio.audiomeans.fr/file/VBQyAWMUlo/bef512a6-b439-4e8c-a52a-b154e28be52e.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Axel Bauer,"Mon, 16 May 2022 14:10:37 GMT",16:58,https://audio.audiomeans.fr/file/VBQyAWMUlo/77c476e5-dc80-45a3-aa1b-d7af5b52c7c5.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre... Amir,"Tue, 10 May 2022 13:31:55 GMT",16:16,https://audio.audiomeans.fr/file/VBQyAWMUlo/7b898593-43f0-4708-867c-10e7308b7caa.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Bernard Werber,"Mon, 02 May 2022 13:14:18 GMT",16:49,https://audio.audiomeans.fr/file/VBQyAWMUlo/9f4bdc10-6722-4cab-8abd-e6de1f41fa3d.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Kungs,"Mon, 02 May 2022 13:13:05 GMT",14:10,https://audio.audiomeans.fr/file/VBQyAWMUlo/05eac6c7-6608-44af-94b0-5bc016e8dc52.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invitée de Pascal Nègre...Michèle Laroque,"Mon, 25 Apr 2022 10:59:08 GMT",16:22,https://audio.audiomeans.fr/file/VBQyAWMUlo/a95be300-06fd-402a-aed8-53d903a8f145.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invitée de Pascal Nègre...Camélia Jordana,"Mon, 25 Apr 2022 10:57:40 GMT",15:10,https://audio.audiomeans.fr/file/VBQyAWMUlo/25eb4bd6-06d9-4381-8341-2be41505dd63.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Benoit Poelvoorde,"Mon, 04 Apr 2022 12:12:06 GMT",23:01,https://audio.audiomeans.fr/file/VBQyAWMUlo/c52585ef-eb0b-4976-bdfd-7738547a2263.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invitée de Pascal Nègre...Mathilde Seigner,"Mon, 21 Mar 2022 15:01:15 GMT",14:09,https://audio.audiomeans.fr/file/VBQyAWMUlo/76aecac0-b5e4-4bd4-9b7a-d4e5bf0f734a.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Thierry Ardisson,"Tue, 15 Mar 2022 18:31:06 GMT",17:10,https://audio.audiomeans.fr/file/VBQyAWMUlo/34a81fd6-fb3e-4568-8ab8-7d71399ae1fc.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Tomer Sisley,"Tue, 15 Mar 2022 18:29:46 GMT",27:48,https://audio.audiomeans.fr/file/VBQyAWMUlo/c4d7ef7a-2008-48c1-b0cb-c146c7698180.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre... Zaz,"Mon, 07 Mar 2022 08:01:42 GMT",18:28,https://audio.audiomeans.fr/file/VBQyAWMUlo/aab02628-1963-4006-bef8-e807b50d5b42.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre... Gérard Darmon,"Mon, 07 Mar 2022 08:01:11 GMT",15:41,https://audio.audiomeans.fr/file/VBQyAWMUlo/599f8e5b-9a9d-4b91-b603-66d136fa4acb.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Patrice Leconte,"Mon, 21 Feb 2022 13:05:31 GMT",25:44,https://audio.audiomeans.fr/file/VBQyAWMUlo/9d9fcab1-daa9-417d-872d-bbf60ef9c4f4.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Denis Brogniart,"Mon, 21 Feb 2022 13:04:20 GMT",30:52,https://audio.audiomeans.fr/file/VBQyAWMUlo/316a9f09-f98e-4dda-8f99-ff4d9a276d11.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Daniel Prevost,"Mon, 14 Feb 2022 13:52:09 GMT",14:28,https://audio.audiomeans.fr/file/VBQyAWMUlo/b45cdc37-de0d-43a8-8909-8910b6f01b23.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Jeremy Frerot,"Mon, 14 Feb 2022 13:50:50 GMT",13:27,https://audio.audiomeans.fr/file/VBQyAWMUlo/acdc69a6-5868-4d4f-8d3f-04d1ff88af40.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Michel Bussi,"Wed, 09 Feb 2022 10:17:09 GMT",16:47,https://audio.audiomeans.fr/file/VBQyAWMUlo/e9b558b2-604f-4bc2-99bd-2c46be6861f0.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invitée de Pascal Nègre....Clara Luciani,"Wed, 09 Feb 2022 09:43:01 GMT",13:19,https://audio.audiomeans.fr/file/VBQyAWMUlo/1199a3e1-65e1-4e09-a000-ae41d3ab97b9.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Bernard Lavilliers,"Mon, 31 Jan 2022 14:56:04 GMT",25:07,https://audio.audiomeans.fr/file/VBQyAWMUlo/752a6767-eeb2-4b07-9da8-d4f842ef116f.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Daniel Auteuil,"Mon, 31 Jan 2022 14:49:58 GMT",27:45,https://audio.audiomeans.fr/file/VBQyAWMUlo/e648b7ff-01fc-4c92-8a98-e2829a815cf8.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Bernard Campan,"Mon, 24 Jan 2022 16:55:59 GMT",25:45,https://audio.audiomeans.fr/file/VBQyAWMUlo/1331330a-d16a-4cd8-90bb-81506f6615fe.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invitée de Pascal Nègre...Sandrine Kiberlain,"Mon, 24 Jan 2022 16:55:03 GMT",35:08,https://audio.audiomeans.fr/file/VBQyAWMUlo/b9bd701e-98a8-4207-a1e5-fc711d62d1b9.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invitée de Pascal Nègre...Charlotte Gainsbourg,"Mon, 17 Jan 2022 15:08:58 GMT",16:26,https://audio.audiomeans.fr/file/VBQyAWMUlo/9e7ac71a-1448-4670-9b2e-e252c36a4121.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Marc Lavoine,"Mon, 17 Jan 2022 15:07:14 GMT",16:07,https://audio.audiomeans.fr/file/VBQyAWMUlo/377559d8-f33c-4bef-9487-2cace5367051.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invitée de Pascal Nègre...Muriel Robin,"Wed, 12 Jan 2022 11:44:48 GMT",16:24,https://audio.audiomeans.fr/file/VBQyAWMUlo/82749d2c-8f2c-481d-8b6e-ff8377c5c006.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Jeff Panacloc,"Wed, 12 Jan 2022 11:43:04 GMT",27:33,https://audio.audiomeans.fr/file/VBQyAWMUlo/70e1c540-7780-4e99-a4ed-6279da95ef18.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Philippe Katerine,"Mon, 20 Dec 2021 10:45:07 GMT",15:53,https://audio.audiomeans.fr/file/VBQyAWMUlo/fad56dbe-b4e6-493f-a1ca-ec8f0358b00e.mp3?_=1688070063,
rfm-linvite_de_pascal_negre,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/pascal-negre-fait-ses-numeros.xml?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,L'invité de Pascal Nègre...Angèle,"Tue, 14 Dec 2021 16:53:46 GMT",15:33,https://audio.audiomeans.fr/file/VBQyAWMUlo/b7e94268-cb24-4345-828f-6743467846e0.mp3?_=1688070063,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 29/06/2023,"Thu, 29 Jun 2023 11:58:34 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29936/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 28/06/2023,"Wed, 28 Jun 2023 12:41:42 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29928/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 27/06/2023,"Tue, 27 Jun 2023 10:18:06 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29920/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 26/06/2023,"Mon, 26 Jun 2023 09:31:27 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29913/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 23/06/2023,"Fri, 23 Jun 2023 10:24:33 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29901/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 22/06/2023,"Thu, 22 Jun 2023 11:58:08 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29878/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 21/06/2023,"Wed, 21 Jun 2023 13:15:16 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29869/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 20/06/2023,"Tue, 20 Jun 2023 11:53:05 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29858/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 19/06/2023,"Mon, 19 Jun 2023 11:04:38 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29844/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 16/06/2023,"Mon, 19 Jun 2023 11:01:15 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29841/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 15/06/2023,"Thu, 15 Jun 2023 10:15:02 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29815/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 14/06/2023,"Wed, 14 Jun 2023 10:58:22 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29808/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 13/06/2023,"Tue, 13 Jun 2023 11:27:18 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29801/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 12/06/2023,"Mon, 12 Jun 2023 10:15:48 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29790/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 09/06/2023,"Fri, 09 Jun 2023 10:32:34 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29774/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 08/06/2023,"Thu, 08 Jun 2023 10:48:57 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29768/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 07/06/2023,"Wed, 07 Jun 2023 10:50:22 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29756/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 06/06/2023,"Tue, 06 Jun 2023 11:39:02 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29749/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 05/06/2023,"Mon, 05 Jun 2023 11:19:49 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29732/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 02/06/2023,"Fri, 02 Jun 2023 12:10:16 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29717/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 01/06/2023,"Thu, 01 Jun 2023 12:44:25 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29707/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 31/05/2023,"Wed, 31 May 2023 12:49:47 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29696/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 30/05/2023,"Wed, 31 May 2023 09:30:28 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29691/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 26/05/2023,"Fri, 26 May 2023 10:03:59 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29669/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 25/05/2023,"Thu, 25 May 2023 17:40:59 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29658/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 24/05/2023,"Wed, 24 May 2023 22:27:49 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29645/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 23/05/2023,"Wed, 24 May 2023 00:11:29 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29637/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 22/05/2023,"Mon, 22 May 2023 12:16:48 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29621/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 17/05/2023,"Wed, 17 May 2023 08:55:44 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29600/podcast.mp3,
rfm-lhoroscope,2020-06-04,https://cdn-rfm.lanmedia.fr/var/exports/podcasts/sound/L%27horoscope?10-ce74cb7cc5e746bd6c1aefde0887b98be6fb1a00,Horoscope - 16/05/2023,"Wed, 17 May 2023 07:59:19 +0200",,https://podcasts.rfm.fr/podcast/mp3/itunes-15613/29595/podcast.mp3,
